Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Avg_Utilization_Ratio,Age_Bin,Churn,Attrition_Flag_Churned,Customer_Count
Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,2,3720.0,1569,2151.0,0.891,16208,0.422,55-60,0,0,1
Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36,3,11077.0,573,10504.0,0.973,8165,0.052,50-55,1,1,1
Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,19,3,12024.0,0,12024.0,0.823,14551,0.0,30-35,0,0,1
Attrited Customer,48,M,5,Graduate,Single,$40K - $60K,Blue,38,3,4446.0,0,4446.0,0.963,8753,0.0,45-50,1,1,1
Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,44,1,34516.0,862,33654.0,0.815,15034,0.025,50-55,0,0,1
Existing Customer,32,M,0,Unknown,Married,Less than $40K,Silver,24,2,11511.0,0,11511.0,0.867,14436,0.0,30-35,0,0,1
Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Silver,31,1,34516.0,1356,33160.0,0.71,12878,0.039,40-45,0,0,1
Existing Customer,42,M,3,Uneducated,Married,$120K +,Blue,28,3,19192.0,1507,17685.0,0.594,15615,0.079,40-45,0,0,1
Existing Customer,29,M,0,Post-Graduate,Married,Less than $40K,Blue,36,1,3076.0,0,3076.0,0.924,15514,0.0,25-30,0,0,1
Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,32,1,4196.0,1331,2865.0,0.537,14545,0.317,40-45,0,0,1
Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,38,3,3243.0,1580,1663.0,1.075,15710,0.487,40-45,0,0,1
Existing Customer,56,F,1,High School,Married,Unknown,Blue,49,2,17542.0,2517,15025.0,0.8,13939,0.143,55-60,0,0,1
Existing Customer,46,M,4,High School,Married,$80K - $120K,Blue,36,2,32949.0,1190,31759.0,0.664,14892,0.036,45-50,0,0,1
Existing Customer,41,F,2,Doctorate,Married,Unknown,Silver,28,3,32250.0,1289,30961.0,0.703,15785,0.04,40-45,0,0,1
Existing Customer,50,F,2,Graduate,Married,Unknown,Gold,40,1,34516.0,1826,32690.0,0.718,14994,0.053,45-50,0,0,1
Existing Customer,52,F,2,College,Divorced,$40K - $60K,Gold,43,2,23981.0,2114,21867.0,0.721,15281,0.088,50-55,0,0,1
Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Blue,43,2,4090.0,1649,2441.0,0.752,15497,0.403,50-55,0,0,1
Existing Customer,32,F,0,High School,Single,Unknown,Blue,21,3,4251.0,2295,1956.0,0.628,15574,0.54,30-35,0,0,1
Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,40,1,4119.0,2517,1602.0,0.754,15215,0.611,50-55,0,0,1
Existing Customer,60,M,1,High School,Married,Less than $40K,Silver,55,2,13399.0,1456,11943.0,0.856,16493,0.109,55-60,0,0,1
Existing Customer,44,F,0,Unknown,Married,Less than $40K,Blue,34,3,9070.0,1273,7797.0,0.637,15211,0.14,40-45,0,0,1
Existing Customer,48,F,4,Uneducated,Married,Unknown,Blue,36,6,7469.0,1216,6253.0,0.771,13614,0.163,45-50,0,0,1
Attrited Customer,57,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,3,23714.0,0,23714.0,0.981,8463,0.0,55-60,1,1,1
Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,40,2,5240.0,2517,2723.0,0.78,14161,0.48,50-55,0,0,1
Attrited Customer,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,3,3744.0,0,3744.0,0.796,8202,0.0,30-35,1,1,1
Existing Customer,40,M,2,Uneducated,Single,$80K - $120K,Blue,36,2,15594.0,1690,13904.0,0.69,16101,0.108,35-40,0,0,1
Existing Customer,45,M,4,High School,Single,$60K - $80K,Blue,35,1,8449.0,2092,6357.0,0.709,17634,0.248,40-45,0,0,1
Attrited Customer,59,M,0,High School,Single,$80K - $120K,Gold,48,2,34516.0,0,34516.0,0.969,8480,0.0,55-60,1,1,1
Existing Customer,43,M,3,Unknown,Unknown,$80K - $120K,Blue,28,1,9959.0,734,9225.0,0.86,16732,0.074,40-45,0,0,1
Existing Customer,30,M,2,College,Single,$60K - $80K,Blue,36,3,4192.0,1734,2458.0,0.753,13345,0.414,25-30,0,0,1
Existing Customer,38,F,1,High School,Married,Less than $40K,Blue,31,6,3416.0,2517,899.0,0.925,14230,0.737,35-40,0,0,1
Existing Customer,42,M,4,Doctorate,Single,$60K - $80K,Blue,31,2,3322.0,0,3322.0,0.758,13784,0.0,40-45,0,0,1
Existing Customer,50,M,1,Uneducated,Single,$60K - $80K,Blue,30,3,14217.0,1816,12401.0,0.978,15554,0.128,45-50,0,0,1
Existing Customer,49,M,4,College,Single,$60K - $80K,Blue,35,2,17350.0,1817,15533.0,0.816,16132,0.105,45-50,0,0,1
Existing Customer,58,M,4,High School,Married,$60K - $80K,Blue,53,3,13784.0,698,13086.0,0.75,13120,0.051,55-60,0,0,1
Existing Customer,54,F,1,Uneducated,Married,Less than $40K,Blue,42,2,3181.0,2087,1094.0,0.752,13392,0.656,50-55,0,0,1
Existing Customer,39,F,3,Graduate,Unknown,Less than $40K,Blue,26,2,5325.0,2488,2837.0,0.926,13674,0.467,35-40,0,0,1
Attrited Customer,48,F,1,Uneducated,Single,$40K - $60K,Gold,28,2,23981.0,1454,22527.0,0.925,9140,0.061,45-50,1,1,1
Existing Customer,36,M,2,Graduate,Married,Less than $40K,Blue,23,2,3920.0,0,3920.0,0.813,16500,0.0,35-40,0,0,1
Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,36,1,5158.0,1148,4010.0,0.637,13113,0.223,55-60,0,0,1
Existing Customer,57,F,2,Unknown,Married,$40K - $60K,Blue,46,1,5073.0,1533,3540.0,0.654,13420,0.302,55-60,0,0,1
Existing Customer,47,F,2,High School,Married,$40K - $60K,Blue,40,1,4074.0,1868,2206.0,0.688,15005,0.459,45-50,0,0,1
Existing Customer,27,M,1,Graduate,Single,$40K - $60K,Blue,21,3,10284.0,787,9497.0,0.739,13355,0.077,25-30,0,0,1
Existing Customer,42,M,3,Uneducated,Married,$120K +,Platinum,23,4,34516.0,2070,32446.0,0.88,13781,0.06,40-45,0,0,1
Attrited Customer,53,M,3,High School,Single,$80K - $120K,Silver,33,2,34516.0,0,34516.0,0.534,6361,0.0,50-55,1,1,1
Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,36,3,3999.0,721,3278.0,0.847,15443,0.18,55-60,0,0,1
Existing Customer,50,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,4,3468.0,2221,1247.0,0.783,14222,0.64,45-50,0,0,1
Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,39,1,11900.0,1796,10104.0,0.651,14666,0.151,45-50,0,0,1
Attrited Customer,51,F,1,High School,Single,Unknown,Blue,41,3,9701.0,0,9701.0,1.024,9404,0.0,50-55,1,1,1
Existing Customer,61,M,0,Graduate,Single,$80K - $120K,Gold,50,3,34516.0,1357,33159.0,0.687,13722,0.039,60+,0,0,1
Attrited Customer,30,F,0,Uneducated,Married,Less than $40K,Blue,13,1,6075.0,0,6075.0,0.923,9242,0.0,25-30,1,1,1
Existing Customer,60,M,0,Uneducated,Married,$40K - $60K,Blue,54,3,13035.0,1285,11750.0,0.761,14585,0.099,55-60,0,0,1
Attrited Customer,43,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,3,17306.0,0,17306.0,0.4,6205,0.0,40-45,1,1,1
Attrited Customer,41,F,4,Uneducated,Single,Less than $40K,Gold,36,3,15987.0,0,15987.0,0.598,7832,0.0,40-45,1,1,1
Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Silver,36,3,34516.0,0,34516.0,0.774,12920,0.0,40-45,0,0,1
Existing Customer,36,M,2,High School,Married,$120K +,Blue,36,1,34516.0,939,33577.0,0.826,15552,0.027,35-40,0,0,1
Existing Customer,27,F,1,High School,Married,Unknown,Blue,15,1,7469.0,0,7469.0,0.688,16730,0.0,25-30,0,0,1
Attrited Customer,59,M,0,College,Married,$80K - $120K,Blue,50,2,12918.0,2352,10566.0,1.008,9138,0.182,55-60,1,1,1
Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,50,0,4085.0,0,4085.0,0.787,7597,0.0,55-60,1,1,1
Existing Customer,55,M,1,Graduate,Married,$40K - $60K,Blue,36,1,3705.0,1355,2350.0,0.742,16089,0.366,50-55,0,0,1
Existing Customer,56,F,1,High School,Married,Less than $40K,Blue,43,1,5319.0,921,4398.0,0.866,15048,0.173,55-60,0,0,1
Existing Customer,34,M,3,Graduate,Married,$40K - $60K,Blue,36,2,4549.0,990,3559.0,0.745,13804,0.218,30-35,0,0,1
Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,39,3,15894.0,1293,14601.0,0.693,14256,0.081,45-50,0,0,1
Existing Customer,32,M,1,Unknown,Single,$40K - $60K,Silver,16,3,17894.0,2517,15377.0,0.731,15305,0.141,30-35,0,0,1
Attrited Customer,49,F,3,Unknown,Single,Less than $40K,Blue,37,2,5855.0,0,5855.0,0.962,9202,0.0,45-50,1,1,1
Existing Customer,60,F,1,Uneducated,Married,Less than $40K,Silver,54,2,13062.0,1731,11331.0,0.936,13609,0.133,55-60,0,0,1
Attrited Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,33,3,7428.0,0,7428.0,0.873,8078,0.0,50-55,1,1,1
Existing Customer,39,M,2,College,Married,Less than $40K,Blue,19,3,8848.0,961,7887.0,0.884,15352,0.109,35-40,0,0,1
Existing Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,41,1,7362.0,1176,6186.0,0.735,17390,0.16,50-55,0,0,1
Existing Customer,53,M,5,Graduate,Single,$120K +,Gold,36,4,34516.0,2088,32428.0,0.822,15290,0.06,50-55,0,0,1
Existing Customer,35,M,3,Post-Graduate,Married,$80K - $120K,Blue,28,1,4380.0,0,4380.0,0.719,17258,0.0,30-35,0,0,1
Existing Customer,47,M,2,Uneducated,Single,$60K - $80K,Blue,36,3,12510.0,1871,10639.0,0.748,14018,0.15,45-50,0,0,1
Existing Customer,52,M,5,Unknown,Single,$60K - $80K,Blue,36,3,23712.0,2195,21517.0,0.754,16258,0.093,50-55,0,0,1
Existing Customer,57,F,2,Doctorate,Single,Less than $40K,Blue,44,2,9149.0,1254,7895.0,0.762,14401,0.137,55-60,0,0,1
Existing Customer,47,F,3,Uneducated,Single,Unknown,Silver,33,2,34516.0,1930,32586.0,0.93,16369,0.056,45-50,0,0,1
Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,41,3,3784.0,2517,1267.0,0.648,15199,0.665,50-55,0,0,1
Existing Customer,39,M,1,High School,Single,$80K - $120K,Blue,29,1,9680.0,2101,7579.0,0.626,15152,0.217,35-40,0,0,1
Existing Customer,50,M,4,High School,Married,$120K +,Blue,41,2,34516.0,2353,32163.0,0.667,15214,0.068,45-50,0,0,1
Existing Customer,60,F,1,High School,Married,Less than $40K,Blue,47,3,3845.0,1460,2385.0,0.857,14432,0.38,55-60,0,0,1
Existing Customer,41,M,2,Uneducated,Single,$40K - $60K,Blue,27,3,13409.0,1255,12154.0,0.742,15573,0.094,40-45,0,0,1
Attrited Customer,50,M,2,Graduate,Single,$80K - $120K,Silver,40,4,34516.0,0,34516.0,0.801,7661,0.0,45-50,1,1,1
Existing Customer,51,M,0,Unknown,Married,$80K - $120K,Blue,36,2,8065.0,0,8065.0,0.729,14807,0.0,50-55,0,0,1
Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,40,3,20501.0,561,19940.0,0.779,15162,0.027,55-60,0,0,1
Existing Customer,41,M,3,College,Single,$60K - $80K,Blue,36,3,23260.0,1476,21784.0,0.975,15140,0.063,40-45,0,0,1
Attrited Customer,44,F,5,Post-Graduate,Unknown,Less than $40K,Blue,33,3,9073.0,2466,6607.0,0.446,6793,0.272,40-45,1,1,1
Existing Customer,36,M,1,Graduate,Single,$60K - $80K,Blue,24,2,20101.0,1299,18802.0,0.858,14732,0.065,35-40,0,0,1
Attrited Customer,31,M,0,Graduate,Married,Less than $40K,Blue,36,2,6911.0,2517,4394.0,0.934,8123,0.364,30-35,1,1,1
Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,36,3,3423.0,2186,1237.0,0.671,14037,0.639,45-50,0,0,1
Existing Customer,40,F,3,College,Single,Less than $40K,Silver,36,1,10729.0,0,10729.0,0.68,14364,0.0,35-40,0,0,1
Existing Customer,49,F,4,High School,Single,Unknown,Silver,30,3,34516.0,1963,32553.0,0.758,13174,0.057,45-50,0,0,1
Attrited Customer,46,M,4,Unknown,Married,$80K - $120K,Blue,39,3,34516.0,289,34227.0,0.95,8964,0.008,45-50,1,1,1
Existing Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,49,3,28570.0,2027,26543.0,0.749,15130,0.071,50-55,0,0,1
Existing Customer,29,M,1,High School,Married,$60K - $80K,Blue,16,2,12495.0,2517,9978.0,0.827,14524,0.201,25-30,0,0,1
Attrited Customer,46,M,3,College,Married,$60K - $80K,Blue,39,3,13344.0,1907,11437.0,0.832,8534,0.143,45-50,1,1,1
Attrited Customer,50,M,1,Unknown,Single,$120K +,Blue,37,3,32563.0,0,32563.0,1.013,9220,0.0,45-50,1,1,1
Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,36,2,3375.0,0,3375.0,0.629,13992,0.0,45-50,0,0,1
Existing Customer,50,M,2,College,Married,$60K - $80K,Blue,36,2,12299.0,1664,10635.0,0.879,15060,0.135,45-50,0,0,1
Attrited Customer,60,M,1,High School,Single,Less than $40K,Blue,50,4,4613.0,0,4613.0,0.978,8970,0.0,55-60,1,1,1
Existing Customer,55,F,2,Doctorate,Married,Less than $40K,Silver,36,2,10858.0,0,10858.0,0.787,14475,0.0,50-55,0,0,1
Existing Customer,57,M,3,Post-Graduate,Single,$80K - $120K,Blue,50,1,34516.0,2293,32223.0,0.799,14287,0.066,55-60,0,0,1
Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,41,3,4207.0,1556,2651.0,0.658,15312,0.37,45-50,0,0,1
Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,36,3,3336.0,1889,1447.0,0.85,13989,0.566,40-45,0,0,1
Existing Customer,45,F,5,Unknown,Unknown,Less than $40K,Blue,37,2,5465.0,1967,3498.0,0.644,14192,0.36,40-45,0,0,1
Existing Customer,55,F,1,College,Single,Less than $40K,Silver,36,1,12633.0,1661,10972.0,0.718,14378,0.131,50-55,0,0,1
Existing Customer,39,M,1,College,Single,$80K - $120K,Blue,36,1,34516.0,1260,33256.0,0.877,14576,0.037,35-40,0,0,1
Attrited Customer,35,F,0,Doctorate,Married,Less than $40K,Blue,27,3,3876.0,0,3876.0,0.848,7712,0.0,30-35,1,1,1
Existing Customer,40,F,4,Uneducated,Married,Unknown,Blue,29,3,3326.0,2181,1145.0,0.827,13583,0.656,35-40,0,0,1
Existing Customer,49,M,4,Post-Graduate,Single,$120K +,Silver,38,3,34516.0,1562,32954.0,0.618,14212,0.045,45-50,0,0,1
Attrited Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,20,2,3264.0,0,3264.0,0.549,6439,0.0,30-35,1,1,1
Existing Customer,46,M,1,Graduate,Married,$40K - $60K,Blue,27,2,6903.0,2091,4812.0,0.919,15751,0.303,45-50,0,0,1
Existing Customer,42,F,3,Unknown,Married,Less than $40K,Blue,31,3,2940.0,0,2940.0,0.962,14792,0.0,40-45,0,0,1
Existing Customer,51,M,1,Uneducated,Married,$60K - $80K,Blue,38,3,13731.0,1375,12356.0,0.878,14826,0.1,50-55,0,0,1
Attrited Customer,52,M,1,Unknown,Single,$40K - $60K,Blue,36,3,4826.0,0,4826.0,0.954,8585,0.0,50-55,1,1,1
Attrited Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,25,2,4259.0,0,4259.0,0.934,7993,0.0,40-45,1,1,1
Existing Customer,38,M,1,Uneducated,Unknown,$40K - $60K,Blue,18,3,3523.0,1379,2144.0,0.71,15108,0.391,35-40,0,0,1
Existing Customer,44,M,3,College,Married,$60K - $80K,Gold,34,1,34516.0,1543,32973.0,0.774,13967,0.045,40-45,0,0,1
Existing Customer,47,F,4,High School,Unknown,Unknown,Blue,42,3,16998.0,1404,15594.0,0.785,13977,0.083,45-50,0,0,1
Existing Customer,56,M,2,Graduate,Single,$120K +,Blue,45,2,11714.0,898,10816.0,0.726,13956,0.077,55-60,0,0,1
Attrited Customer,32,M,0,College,Single,$60K - $80K,Blue,24,2,4097.0,0,4097.0,0.836,8376,0.0,30-35,1,1,1
Attrited Customer,41,F,3,High School,Married,Less than $40K,Blue,31,3,3952.0,0,3952.0,1.002,8241,0.0,40-45,1,1,1
Attrited Customer,41,F,4,Unknown,Single,Unknown,Blue,25,2,29295.0,0,29295.0,1.411,9865,0.0,40-45,1,1,1
Existing Customer,31,F,0,Post-Graduate,Single,Unknown,Blue,36,3,26423.0,0,26423.0,0.671,13575,0.0,30-35,0,0,1
Existing Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,37,3,3196.0,1817,1379.0,0.731,13300,0.569,40-45,0,0,1
Attrited Customer,50,F,0,Graduate,Married,Less than $40K,Blue,38,3,4935.0,1574,3361.0,1.01,8527,0.319,45-50,1,1,1
Existing Customer,31,M,0,Graduate,Single,$60K - $80K,Silver,24,2,34516.0,984,33532.0,0.913,15347,0.029,30-35,0,0,1
Attrited Customer,47,M,2,Graduate,Married,$80K - $120K,Blue,36,3,12933.0,2239,10694.0,0.445,6564,0.173,45-50,1,1,1
Existing Customer,42,M,4,Graduate,Unknown,$60K - $80K,Silver,30,1,29937.0,0,29937.0,0.746,14863,0.0,40-45,0,0,1
Existing Customer,48,F,2,Graduate,Single,Less than $40K,Blue,38,1,8881.0,1901,6980.0,0.808,15530,0.214,45-50,0,0,1
Existing Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,42,3,27514.0,1834,25680.0,0.769,12841,0.067,50-55,0,0,1
Existing Customer,45,M,2,Uneducated,Married,$80K - $120K,Blue,37,1,32275.0,1845,30430.0,0.841,14917,0.057,40-45,0,0,1
Existing Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,44,2,4107.0,2517,1590.0,0.779,16027,0.613,45-50,0,0,1
Existing Customer,53,F,2,High School,Married,Unknown,Blue,47,1,7469.0,1294,6175.0,0.869,15212,0.173,50-55,0,0,1
Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,36,2,5023.0,1857,3166.0,0.631,14111,0.37,55-60,0,0,1
Attrited Customer,36,F,2,Unknown,Single,Less than $40K,Blue,36,3,6071.0,0,6071.0,0.912,9338,0.0,35-40,1,1,1
Existing Customer,45,M,3,Doctorate,Single,$60K - $80K,Silver,34,3,27494.0,879,26615.0,0.671,14375,0.032,40-45,0,0,1
Existing Customer,41,F,1,High School,Divorced,Less than $40K,Blue,36,3,7106.0,2031,5075.0,0.746,16377,0.286,40-45,0,0,1
Existing Customer,43,M,5,Post-Graduate,Single,$60K - $80K,Blue,31,3,17230.0,1805,15425.0,0.788,14781,0.105,40-45,0,0,1
Existing Customer,49,M,4,Post-Graduate,Single,$80K - $120K,Blue,42,2,30885.0,2018,28867.0,0.904,17350,0.065,45-50,0,0,1
Existing Customer,53,F,1,Unknown,Unknown,Less than $40K,Blue,43,2,3629.0,2517,1112.0,0.735,14205,0.694,50-55,0,0,1
Attrited Customer,39,M,2,Uneducated,Married,$120K +,Silver,19,1,34516.0,796,33720.0,0.841,7721,0.023,35-40,1,1,1
Existing Customer,50,F,1,Graduate,Single,Unknown,Blue,36,2,17970.0,1390,16580.0,0.724,13204,0.077,45-50,0,0,1
Existing Customer,38,M,3,Graduate,Married,Less than $40K,Silver,27,2,10343.0,2070,8273.0,0.747,14805,0.2,35-40,0,0,1
Attrited Customer,43,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,9267.0,0,9267.0,0.866,7991,0.0,40-45,1,1,1
Existing Customer,55,F,2,College,Married,$40K - $60K,Blue,45,3,2985.0,1651,1334.0,0.693,14187,0.553,50-55,0,0,1
Existing Customer,39,F,2,Uneducated,Married,Less than $40K,Silver,34,3,14386.0,2517,11869.0,0.735,13377,0.175,35-40,0,0,1
Existing Customer,38,M,1,High School,Single,$40K - $60K,Blue,19,3,3581.0,694,2887.0,0.673,14637,0.194,35-40,0,0,1
Existing Customer,37,M,2,Graduate,Married,Less than $40K,Blue,28,2,3079.0,1267,1812.0,0.65,14540,0.411,35-40,0,0,1
Existing Customer,48,F,2,Unknown,Single,Less than $40K,Blue,37,3,3594.0,1996,1598.0,0.795,14881,0.555,45-50,0,0,1
Existing Customer,34,M,1,Uneducated,Married,$60K - $80K,Blue,18,2,10488.0,1636,8852.0,0.681,14719,0.156,30-35,0,0,1
Attrited Customer,50,M,3,College,Single,$80K - $120K,Silver,36,3,34516.0,2517,31999.0,0.735,7155,0.073,45-50,1,1,1
Attrited Customer,41,M,3,Doctorate,Single,$80K - $120K,Blue,29,2,24001.0,1629,22372.0,0.965,9102,0.068,40-45,1,1,1
Existing Customer,49,F,2,Post-Graduate,Married,Less than $40K,Blue,37,1,5500.0,0,5500.0,0.675,14357,0.0,45-50,0,0,1
Existing Customer,37,M,1,Uneducated,Married,$120K +,Blue,17,1,34516.0,0,34516.0,0.776,14127,0.0,35-40,0,0,1
Existing Customer,46,M,2,Graduate,Single,$120K +,Blue,28,1,7790.0,1921,5869.0,0.789,14567,0.247,45-50,0,0,1
Existing Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,41,3,10301.0,2451,7850.0,0.906,16359,0.238,50-55,0,0,1
Existing Customer,48,F,4,High School,Single,Unknown,Blue,36,3,23939.0,1419,22520.0,0.785,14812,0.059,45-50,0,0,1
Existing Customer,31,M,0,Graduate,Divorced,$80K - $120K,Blue,19,1,21615.0,570,21045.0,0.737,16464,0.026,30-35,0,0,1
Existing Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,33,1,8712.0,991,7721.0,0.615,14512,0.114,35-40,0,0,1
Attrited Customer,37,F,2,Uneducated,Unknown,Less than $40K,Silver,29,2,12203.0,0,12203.0,0.9,8600,0.0,35-40,1,1,1
Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,48,3,15483.0,2148,13335.0,0.738,14463,0.139,60+,0,0,1
Existing Customer,45,M,0,Uneducated,Single,$80K - $120K,Blue,36,4,20356.0,2031,18325.0,0.752,15180,0.1,40-45,0,0,1
Existing Customer,32,F,1,High School,Single,Less than $40K,Blue,16,3,3548.0,2517,1031.0,0.818,15157,0.709,30-35,0,0,1
Existing Customer,31,M,0,Graduate,Single,$40K - $60K,Blue,36,3,4661.0,1835,2826.0,0.999,14257,0.394,30-35,0,0,1
Existing Customer,43,F,5,Graduate,Married,Less than $40K,Gold,38,2,15987.0,1372,14615.0,0.649,15058,0.086,40-45,0,0,1
Attrited Customer,57,M,2,Uneducated,Unknown,$80K - $120K,Blue,48,1,30543.0,264,30279.0,0.882,7784,0.009,55-60,1,1,1
Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,35,4,5230.0,2517,2713.0,0.937,9495,0.481,40-45,1,1,1
Existing Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,38,1,34516.0,0,34516.0,0.674,14160,0.0,40-45,0,0,1
Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,34,3,3246.0,2517,729.0,0.722,13671,0.775,35-40,0,0,1
Existing Customer,46,F,3,Graduate,Married,$40K - $60K,Blue,38,3,10018.0,829,9189.0,0.844,13819,0.083,45-50,0,0,1
Existing Customer,43,F,2,Unknown,Single,Less than $40K,Silver,24,1,10272.0,1523,8749.0,0.869,14321,0.148,40-45,0,0,1
Existing Customer,32,F,1,High School,Married,Less than $40K,Blue,36,1,4097.0,1293,2804.0,0.671,15925,0.316,30-35,0,0,1
Existing Customer,49,F,1,Uneducated,Married,Unknown,Blue,36,3,19846.0,2162,17684.0,0.602,16908,0.109,45-50,0,0,1
Attrited Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,25,2,4469.0,2331,2138.0,1.006,8314,0.522,30-35,1,1,1
Existing Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,43,2,20701.0,2517,18184.0,1.023,14374,0.122,45-50,0,0,1
Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,48,3,8426.0,0,8426.0,0.96,14378,0.0,50-55,0,0,1
Existing Customer,38,M,3,Uneducated,Married,$80K - $120K,Blue,29,2,16722.0,0,16722.0,0.719,15110,0.0,35-40,0,0,1
Existing Customer,60,M,0,High School,Single,$80K - $120K,Silver,36,2,34516.0,806,33710.0,0.755,13434,0.023,55-60,0,0,1
Attrited Customer,47,M,3,Graduate,Single,$40K - $60K,Blue,34,3,4413.0,232,4181.0,0.799,7869,0.053,45-50,1,1,1
Existing Customer,31,F,1,Post-Graduate,Married,Less than $40K,Blue,21,1,5342.0,2005,3337.0,0.682,14738,0.375,30-35,0,0,1
Attrited Customer,52,M,1,Unknown,Married,$40K - $60K,Blue,36,3,8455.0,2517,5938.0,0.809,8124,0.298,50-55,1,1,1
Existing Customer,49,M,3,Uneducated,Single,Less than $40K,Blue,44,3,7659.0,1698,5961.0,0.992,15860,0.222,45-50,0,0,1
Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Silver,36,3,11059.0,0,11059.0,0.99,9524,0.0,45-50,1,1,1
Existing Customer,31,M,0,Unknown,Married,Less than $40K,Blue,25,3,4093.0,0,4093.0,0.697,15495,0.0,30-35,0,0,1
Attrited Customer,39,M,1,Graduate,Married,$80K - $120K,Blue,36,2,24239.0,0,24239.0,0.94,8549,0.0,35-40,1,1,1
Attrited Customer,44,M,3,High School,Unknown,$120K +,Blue,36,3,7793.0,2270,5523.0,0.945,8260,0.291,40-45,1,1,1
Existing Customer,32,M,1,High School,Single,$80K - $120K,Blue,26,3,6407.0,1130,5277.0,0.756,14471,0.176,30-35,0,0,1
Existing Customer,57,M,2,High School,Single,$60K - $80K,Blue,36,3,6024.0,1532,4492.0,0.867,15763,0.254,55-60,0,0,1
Existing Customer,48,F,2,Graduate,Single,Less than $40K,Blue,36,2,3352.0,2122,1230.0,0.701,14802,0.633,45-50,0,0,1
Existing Customer,44,M,1,Unknown,Married,$80K - $120K,Blue,33,3,32222.0,0,32222.0,0.844,14220,0.0,40-45,0,0,1
Existing Customer,31,F,0,College,Married,Unknown,Silver,24,3,34516.0,2032,32484.0,0.82,14544,0.059,30-35,0,0,1
Existing Customer,44,F,3,Graduate,Unknown,Unknown,Silver,36,3,34516.0,941,33575.0,0.659,12042,0.027,40-45,0,0,1
Existing Customer,49,M,4,College,Married,$80K - $120K,Blue,44,3,31091.0,966,30125.0,0.57,14565,0.031,45-50,0,0,1
Attrited Customer,54,M,5,High School,Married,$80K - $120K,Blue,48,1,7464.0,0,7464.0,0.865,9071,0.0,50-55,1,1,1
Attrited Customer,29,M,0,Graduate,Single,$120K +,Blue,22,2,11722.0,0,11722.0,0.778,8302,0.0,25-30,1,1,1
Attrited Customer,41,M,4,High School,Married,Less than $40K,Blue,32,3,7769.0,0,7769.0,0.943,8109,0.0,40-45,1,1,1
Existing Customer,46,M,4,High School,Divorced,$120K +,Blue,31,3,3569.0,1553,2016.0,0.798,16695,0.435,45-50,0,0,1
Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,36,3,3216.0,1480,1736.0,0.733,14178,0.46,45-50,0,0,1
